# METADATA:
# ME098: [MAE] ESPE - PARIS
# Source: www.infoclimat.fr
# Licence Ouverte/Open License: http://wiki.data.gouv.fr/images/9/9d/Licence_Ouverte.pdf
station_id;dh_utc;temperature;pression;humidite;point_de_rosee;vent_moyen;vent_rafales;vent_direction;pluie_3h;pluie_1h
station_id;dh_utc;degC;hPa;%;degC;km/h;km/h;deg;mm;mm
ME098;2026-06-16 23:30:00;20.8;1015.6;67;14.4;0;;247;;
ME098;2026-06-16 23:40:00;20.7;1015.5;68;14.4;0;;247;;
ME098;2026-06-16 23:50:00;20.6;1015.6;68;14.4;0;;247;;
ME098;2026-06-17 00:00:00;20.4;1015.6;68;14.4;0;;247;;0
ME098;2026-06-17 00:10:00;20.3;1015.6;68;13.9;0;;247;;
ME098;2026-06-17 00:20:00;20.2;1015.6;69;14.4;0;;247;;
ME098;2026-06-17 00:30:00;20;1015.6;68;13.9;0;;247;;
ME098;2026-06-17 00:40:00;19.8;1015.6;69;13.9;0;;247;;
ME098;2026-06-17 00:50:00;19.7;1015.6;70;13.9;0;;247;;
ME098;2026-06-17 01:00:00;19.6;1015.6;70;13.9;0;;247;;0
ME098;2026-06-17 01:10:00;19.6;1015.6;71;13.9;0;;247;;
ME098;2026-06-17 01:20:00;19.4;1015.5;71;13.9;0;;247;;
ME098;2026-06-17 01:30:00;19.3;1015.5;72;13.9;0;;247;;
ME098;2026-06-17 01:40:00;19.2;1015.5;72;13.9;0;;247;;
ME098;2026-06-17 01:50:00;19.1;1015.6;72;13.9;0;;247;;
ME098;2026-06-17 02:00:00;19.1;1015.6;74;14.4;0;;247;;0
ME098;2026-06-17 02:10:00;19.1;1015.7;75;14.4;0;;247;;
ME098;2026-06-17 02:20:00;19;1015.7;76;14.4;0;;247;;
ME098;2026-06-17 02:30:00;18.9;1015.6;76;14.4;0;;247;;
ME098;2026-06-17 02:40:00;18.9;1015.7;76;14.4;0;;247;;
ME098;2026-06-17 02:50:00;18.9;1015.6;76;14.4;0;;247;;
ME098;2026-06-17 03:00:00;18.8;1015.7;76;14.4;0;;247;;0
ME098;2026-06-17 03:10:00;18.8;1015.6;76;14.4;0;;247;;
ME098;2026-06-17 03:20:00;18.8;1015.7;75;14.4;0;;247;;
ME098;2026-06-17 03:30:00;18.7;1015.7;76;14.4;0;;247;;
ME098;2026-06-17 03:40:00;18.7;1015.7;75;14.4;0;;247;;
ME098;2026-06-17 03:50:00;18.6;1015.9;75;13.9;0;;247;;
ME098;2026-06-17 04:00:00;18.6;1016;75;13.9;0;;247;;0
ME098;2026-06-17 04:10:00;18.5;1016;75;13.9;0;;247;;
ME098;2026-06-17 04:20:00;18.5;1016.1;77;14.4;0;;247;;
ME098;2026-06-17 04:30:00;18.4;1016.1;77;14.4;0;;247;;
ME098;2026-06-17 04:40:00;18.4;1016.1;77;14.4;0;;247;;
ME098;2026-06-17 04:50:00;18.4;1016.2;78;14.4;0;;247;;
ME098;2026-06-17 05:00:00;18.4;1016.3;78;14.4;0;;247;;0
ME098;2026-06-17 05:10:00;18.4;1016.3;79;15;0;;247;;
ME098;2026-06-17 05:20:00;18.5;1016.4;80;15;0;;247;;
ME098;2026-06-17 05:30:00;18.6;1016.4;80;15;0;;247;;
ME098;2026-06-17 05:40:00;18.7;1016.4;80;15;0;;247;;
ME098;2026-06-17 05:50:00;18.8;1016.4;80;15.6;0;;247;;
ME098;2026-06-17 06:00:00;18.9;1016.4;80;15.6;0;;247;;0
ME098;2026-06-17 06:10:00;19.1;1016.3;79;15.6;0;;247;;
ME098;2026-06-17 06:20:00;19.3;1016.3;77;15;0;;247;;
ME098;2026-06-17 06:30:00;19.7;1016.3;74;15;0;;247;;
ME098;2026-06-17 06:40:00;20.1;1016.3;73;15;0;;247;;
ME098;2026-06-17 06:50:00;20.6;1016.4;72;15.6;0;;247;;
ME098;2026-06-17 07:00:00;21;1016.4;70;15.6;0;;247;;0
ME098;2026-06-17 07:10:00;21.4;1016.4;68;15.6;0;;247;;
ME098;2026-06-17 07:20:00;22;1016.5;66;15.6;0;;247;;
ME098;2026-06-17 07:30:00;22.4;1016.4;63;15;0;;247;;
ME098;2026-06-17 07:40:00;22.8;1016.6;62;15;0;;247;;
ME098;2026-06-17 07:50:00;23.2;1016.7;61;15;0;;247;;
ME098;2026-06-17 08:00:00;23.8;1016.6;59;15;0;;247;;0
ME098;2026-06-17 08:10:00;24.7;1016.6;56;15.6;0;;247;;
