Nom Station;station_id;dh_utc;dh_utc_heure;proba_pluie;prediction;temperature_degC;humidite_%;pression_hPa;vent_moyen_km/h;pluie_1h_mm;alerte;Interpretation;Probabilite
Paris 20ème - Porte de Vincennes;000EW;07/01/2026 12:00;12:00:00;1,01E-05;0;7,7;69;1005,1;0,8;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;07/01/2026 12:00;12:00:00;7,21E-05;0;8,1;70;1001,6;1,6;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;07/01/2026 13:00;13:00:00;0,000199358;0;8;68;1006,9;9,7;0;0;Aucune pluie;0,02
Paris 20ème - Porte de Vincennes;000EW;07/01/2026 13:00;13:00:00;2,13E-05;0;8,1;67;1004,9;0,8;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;07/01/2026 13:00;13:00:00;3,46E-05;0;8,1;69;1001,3;1,6;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;07/01/2026 14:00;14:00:00;5,17E-05;0;8;67;1006,6;9,7;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;07/01/2026 14:00;14:00:00;2,44E-05;0;8,2;68;1001,3;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;07/01/2026 15:00;15:00:00;0,000174018;0;8;69;1006,6;4,8;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;07/01/2026 15:00;15:00:00;8,19E-05;0;7,7;71;1001,2;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;07/01/2026 16:00;16:00:00;0,000132334;0;7,5;71;1006,6;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;07/01/2026 16:00;16:00:00;0,000117877;0;7,3;73;1001,4;1,6;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;07/01/2026 17:00;17:00:00;5,04E-05;0;7;73;1007,2;11,3;0;0;Aucune pluie;0,01
Paris 20ème - Porte de Vincennes;000EW;07/01/2026 17:00;17:00:00;0,000123475;0;7,2;74;1005,2;0,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;07/01/2026 17:00;17:00:00;0,000254866;0;6,9;76;1001,9;0;0;0;Aucune pluie;0,03
Paris 6ème - Saint Germain des Prés;000CT;07/01/2026 18:00;18:00:00;0,000153056;0;7,2;75;1007,2;8;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;07/01/2026 18:00;18:00:00;0,000228813;0;6,8;79;1002,1;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;07/01/2026 19:00;19:00:00;0,000349076;0;7,2;78;1007;6,4;0;0;Aucune pluie;0,03
Paris 16ème - Trocadéro;ME098;07/01/2026 19:00;19:00:00;0,000263378;0;6,9;81;1001,6;0;0;0;Aucune pluie;0,03
Paris 6ème - Saint Germain des Prés;000CT;07/01/2026 20:00;20:00:00;0,000211161;0;7,1;78;1006,8;4,8;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;07/01/2026 20:00;20:00:00;0,000201683;0;6,8;82;1001,4;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;07/01/2026 21:00;21:00:00;0,000171304;0;7;79;1007,1;6,4;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;07/01/2026 21:00;21:00:00;0,000127547;0;6,8;83;1001,8;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;07/01/2026 22:00;22:00:00;0,000138295;0;7,2;78;1007;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;07/01/2026 22:00;22:00:00;0,00013354;0;6,8;83;1001,7;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;07/01/2026 23:00;23:00:00;0,000152689;0;7,3;79;1007;3,2;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;07/01/2026 23:00;23:00:00;0,000141867;0;6,8;84;1001,7;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 00:00;00:00:00;0,000150857;0;7,2;80;1006,8;4,8;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;08/01/2026 00:00;00:00:00;0,000222499;0;6,9;85;1001,7;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 01:00;01:00:00;0,000148097;0;7,2;81;1007;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;08/01/2026 01:00;01:00:00;0,000265628;0;6,8;85;1001,7;0;0;0;Aucune pluie;0,03
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 02:00;02:00:00;0,000149312;0;7,1;81;1006,8;1,6;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;08/01/2026 02:00;02:00:00;0,000142303;0;6,8;86;1001,6;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 03:00;03:00:00;0,000135223;0;6,8;82;1007;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;08/01/2026 03:00;03:00:00;0,000196578;0;6,7;87;1001,8;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 04:00;04:00:00;0,000158926;0;6,7;82;1007;1,6;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;08/01/2026 04:00;04:00:00;0,000216542;0;6,4;87;1001,9;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 05:00;05:00:00;0,000209464;0;6,6;81;1006,8;1,6;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 06:00;06:00:00;0,00014275;0;6,8;80;1006,7;1,6;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 07:00;07:00:00;0,00094678;0;6,7;84;1006,8;3,2;0;0;Aucune pluie;0,09
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 08:00;08:00:00;0,992929161;1;6,1;87;1006,8;3,2;0,6;1;Très Elevé;99,29
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 09:00;09:00:00;0,978818774;1;5,6;85;1006,7;8;1;1;Très Elevé;97,88
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 10:00;10:00:00;0,997343957;1;5,2;87;1005,8;8;1,6;1;Très Elevé;99,73
Paris 20ème - Porte de Vincennes;000EW;08/01/2026 10:00;10:00:00;0,998961449;1;4,7;90;1003,9;1,6;1,8;1;Très Elevé;99,9
Paris 16ème - Trocadéro;ME098;08/01/2026 10:00;10:00:00;0,99669826;1;4,9;91;1000,4;0;1;1;Très Elevé;99,67
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 11:00;11:00:00;0,996572852;1;4,6;88;1004,7;8;1,8;1;Très Elevé;99,66
Paris 16ème - Trocadéro;ME098;08/01/2026 11:00;11:00:00;0,989288092;1;4,7;91;999,2;0;1,6;1;Très Elevé;98,93
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 12:00;12:00:00;0,997465491;1;4,7;89;1004,1;6,4;1,6;1;Très Elevé;99,75
Paris 16ème - Trocadéro;ME098;08/01/2026 12:00;12:00:00;0,997450531;1;4,7;93;998,8;0;1,6;1;Très Elevé;99,75
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 13:00;13:00:00;0,998533964;1;5;90;1002,2;6,4;1,6;1;Très Elevé;99,85
Paris 16ème - Trocadéro;ME098;08/01/2026 13:00;13:00:00;0,996214807;1;4,9;93;996,4;0;1,6;1;Très Elevé;99,62
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 14:00;14:00:00;0,998693287;1;5,1;91;1000,2;8;1,4;1;Très Elevé;99,87
Paris 16ème - Trocadéro;ME098;08/01/2026 14:00;14:00:00;0,996100664;1;5;94;994,7;0;1,4;1;Très Elevé;99,61
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 15:00;15:00:00;0,998049855;1;5,6;92;998,8;6,4;2,2;1;Très Elevé;99,8
Paris 16ème - Trocadéro;ME098;08/01/2026 15:00;15:00:00;0,997516513;1;5,5;95;993,4;0;2,6;1;Très Elevé;99,75
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 16:00;16:00:00;0,997628033;1;6,7;92;997;8;0,8;1;Très Elevé;99,76
Paris 20ème - Porte de Vincennes;000EW;08/01/2026 16:00;16:00:00;0,996444166;1;6,6;94;995,2;0,8;1,6;1;Très Elevé;99,64
Paris 16ème - Trocadéro;ME098;08/01/2026 16:00;16:00:00;0,994990051;1;6,4;95;991,5;0;1;1;Très Elevé;99,5
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 17:00;17:00:00;0,731417596;1;10,7;93;995,7;14,5;0;1;Elevé;73,14
Paris 20ème - Porte de Vincennes;000EW;08/01/2026 17:00;17:00:00;0,986471832;1;10,7;96;994;1,6;0,2;1;Très Elevé;98,65
Paris 16ème - Trocadéro;ME098;08/01/2026 17:00;17:00:00;0,938391507;1;10,8;97;990,6;0;0;1;Très Elevé;93,84
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 18:00;18:00:00;0,640750349;0;12,5;88;996,3;12,9;0;0;Modéré;64,08
Paris 16ème - Trocadéro;ME098;08/01/2026 18:00;18:00:00;0,288222164;0;11,7;96;991,2;0;0;0;Faible risque;28,82
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 19:00;19:00:00;0,000150585;0;12,7;85;996,9;9,7;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;08/01/2026 19:00;19:00:00;0,00017863;0;11,9;95;991,7;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 20:00;20:00:00;0,000280442;0;12,3;87;997,2;8;0;0;Aucune pluie;0,03
Paris 16ème - Trocadéro;ME098;08/01/2026 20:00;20:00:00;0,000103344;0;11,9;93;992;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 21:00;21:00:00;5,58E-05;0;12,4;84;997,9;6,4;0;0;Aucune pluie;0,01
Paris 20ème - Porte de Vincennes;000EW;08/01/2026 21:00;21:00:00;0,994201243;1;12,3;86;996,1;0,8;0;1;Très Elevé;99,42
Paris 16ème - Trocadéro;ME098;08/01/2026 21:00;21:00:00;6,41E-05;0;11,8;91;992,6;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 22:00;22:00:00;0,000168025;0;12,1;84;998,3;6,4;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;08/01/2026 22:00;22:00:00;0,000102469;0;11,8;89;993,1;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;08/01/2026 23:00;23:00:00;0,000388961;0;11,8;87;998,2;8;0;0;Aucune pluie;0,04
Paris 16ème - Trocadéro;ME098;08/01/2026 23:00;23:00:00;0,000106708;0;11,7;90;993,1;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 00:00;00:00:00;0,000188838;0;11,5;87;998,2;8;0;0;Aucune pluie;0,02
Paris 20ème - Porte de Vincennes;000EW;09/01/2026 00:00;00:00:00;0,876364768;1;11,5;89;996,4;0,8;0;1;Elevé;87,64
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 01:00;01:00:00;0,000572974;0;11,4;87;997,7;8;0;0;Aucune pluie;0,06
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 02:00;02:00:00;0,979010582;1;10,6;90;997,1;6,4;0,4;1;Très Elevé;97,9
Paris 20ème - Porte de Vincennes;000EW;09/01/2026 02:00;02:00:00;0,000541729;0;10,8;91;995,3;0,8;0;0;Aucune pluie;0,05
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 03:00;03:00:00;0,04421775;0;10,8;90;996,4;4,8;0;0;Aucune pluie;4,42
Paris 20ème - Porte de Vincennes;000EW;09/01/2026 03:00;03:00:00;0,939853728;1;10,8;92;994,6;1,6;0,2;1;Très Elevé;93,99
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 04:00;04:00:00;0,536967814;0;11;91;995,6;6,4;0;0;Modéré;53,7
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 05:00;05:00:00;0,00047691;0;11,1;91;995,1;3,2;0;0;Aucune pluie;0,05
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 06:00;06:00:00;0,000320868;0;11,3;90;995,1;4,8;0;0;Aucune pluie;0,03
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 07:00;07:00:00;0,000144524;0;11,4;89;995,4;4,8;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 08:00;08:00:00;0,978611946;1;4,8;89;998,5;14,5;0,4;1;Très Elevé;97,86
Paris 20ème - Porte de Vincennes;000EW;09/01/2026 08:00;08:00:00;0,99397248;1;5,1;90;996,4;4;0,8;1;Très Elevé;99,4
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 09:00;09:00:00;0,115425356;0;3,2;90;1001,8;12,9;0;0;Faible risque;11,54
Paris 20ème - Porte de Vincennes;000EW;09/01/2026 09:00;09:00:00;0,985976219;1;3,3;91;999,7;8,9;0,2;1;Très Elevé;98,6
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 10:00;10:00:00;0,79425776;1;2,9;88;1004,7;16,1;0,6;1;Elevé;79,43
Paris 20ème - Porte de Vincennes;000EW;09/01/2026 10:00;10:00:00;0,990389287;1;2,9;89;1002,6;11,3;1;1;Très Elevé;99,04
Paris 16ème - Trocadéro;ME098;09/01/2026 10:00;10:00:00;0,956916094;1;3,1;92;1000;4,8;0,2;1;Très Elevé;95,69
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 11:00;11:00:00;0,052671224;0;3,3;84;1007,3;11,3;0;0;Aucune pluie;5,27
Paris 20ème - Porte de Vincennes;000EW;09/01/2026 11:00;11:00:00;0,435845643;0;3,4;86;1005,2;8,9;0;0;Faible risque;43,58
Paris 16ème - Trocadéro;ME098;09/01/2026 11:00;11:00:00;0,029497853;0;3,3;90;1002,5;4,8;0;0;Aucune pluie;2,95
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 12:00;12:00:00;0,144796684;0;3,6;81;1009,5;14,5;0;0;Faible risque;14,48
Paris 20ème - Porte de Vincennes;000EW;09/01/2026 12:00;12:00:00;0,233836383;0;3,8;82;1007,3;11,3;0;0;Faible risque;23,38
Paris 16ème - Trocadéro;ME098;09/01/2026 12:00;12:00:00;0,02319934;0;3,8;86;1004,6;1,6;0;0;Aucune pluie;2,32
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 13:00;13:00:00;3,06E-05;0;3,9;79;1010,7;9,7;0;0;Aucune pluie;0
Paris 20ème - Porte de Vincennes;000EW;09/01/2026 13:00;13:00:00;1,93E-05;0;4,2;79;1008,6;0,8;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;09/01/2026 13:00;13:00:00;1,23E-05;0;4,4;81;1005,6;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 14:00;14:00:00;2,86E-05;0;5;75;1012,6;8;0;0;Aucune pluie;0
Paris 20ème - Porte de Vincennes;000EW;09/01/2026 14:00;14:00:00;3,04E-05;0;5,1;77;1010,5;1,6;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;09/01/2026 14:00;14:00:00;2,21E-05;0;5,2;80;1007,6;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 15:00;15:00:00;3,58E-05;0;5,5;74;1014,2;8;0;0;Aucune pluie;0
Paris 20ème - Porte de Vincennes;000EW;09/01/2026 15:00;15:00:00;1,92E-05;0;5,8;75;1012,1;2,4;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;09/01/2026 15:00;15:00:00;2,66E-05;0;5,7;78;1009,1;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 16:00;16:00:00;2,94E-05;0;5,7;75;1015,4;6,4;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;09/01/2026 16:00;16:00:00;9,12E-05;0;5,4;80;1010,4;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 17:00;17:00:00;8,34E-05;0;5,4;78;1016,6;4,8;0;0;Aucune pluie;0,01
Paris 20ème - Porte de Vincennes;000EW;09/01/2026 17:00;17:00:00;9,01E-05;0;5,6;78;1014,6;0,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;09/01/2026 17:00;17:00:00;0,000132612;0;5,1;83;1011,4;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 18:00;18:00:00;7,77E-05;0;5,4;80;1017,5;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;09/01/2026 18:00;18:00:00;0,000108123;0;4,8;85;1012,3;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 19:00;19:00:00;7,65E-05;0;5,3;77;1018,6;9,7;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;09/01/2026 19:00;19:00:00;2,56E-05;0;4,6;84;1013,5;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 20:00;20:00:00;5,09E-05;0;5,2;75;1019,6;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;09/01/2026 20:00;20:00:00;2,16E-05;0;4,4;82;1014,4;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 21:00;21:00:00;7,82E-05;0;5,2;76;1020,1;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;09/01/2026 21:00;21:00:00;2,86E-05;0;4,4;82;1014,7;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 22:00;22:00:00;2,75E-05;0;5,2;75;1020,7;3,2;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;09/01/2026 22:00;22:00:00;2,75E-05;0;4,6;82;1015,5;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;09/01/2026 23:00;23:00:00;3,05E-05;0;5,2;76;1020,9;3,2;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;09/01/2026 23:00;23:00:00;5,19E-05;0;4,7;82;1015,6;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;10/01/2026 00:00;00:00:00;3,45E-05;0;5,1;76;1021,2;3,2;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;10/01/2026 00:00;00:00:00;5,91E-05;0;4,6;83;1015,8;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;10/01/2026 01:00;01:00:00;0,000105848;0;5;77;1020,9;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;10/01/2026 01:00;01:00:00;0,000130515;0;4,5;83;1015,5;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;10/01/2026 02:00;02:00:00;6,72E-05;0;5,3;77;1020,6;1,6;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;10/01/2026 02:00;02:00:00;8,65E-05;0;4,4;84;1015,3;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;10/01/2026 03:00;03:00:00;0,00018543;0;5,2;79;1020,8;3,2;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;10/01/2026 03:00;03:00:00;6,82E-05;0;4,4;84;1015,4;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;10/01/2026 04:00;04:00:00;9,95E-05;0;5,1;80;1020,7;1,6;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;10/01/2026 04:00;04:00:00;8,02E-05;0;4,4;85;1015,4;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;10/01/2026 05:00;05:00:00;6,20E-05;0;5,1;81;1020,8;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;10/01/2026 06:00;06:00:00;0,000742198;0;4,9;81;1020,3;3,2;0;0;Aucune pluie;0,07
Paris 6ème - Saint Germain des Prés;000CT;10/01/2026 07:00;07:00:00;0,000238107;0;5,1;82;1020,4;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;10/01/2026 08:00;08:00:00;0,000163042;0;5,2;81;1020,5;3,2;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;10/01/2026 09:00;09:00:00;7,57E-05;0;5,3;81;1020,7;1,6;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;10/01/2026 09:00;09:00:00;0,000458804;0;4,7;87;1015,1;0;0;0;Aucune pluie;0,05
Paris 6ème - Saint Germain des Prés;000CT;10/01/2026 10:00;10:00:00;0,000325727;0;5,1;83;1021,1;4,8;0;0;Aucune pluie;0,03
Paris 16ème - Trocadéro;ME098;10/01/2026 10:00;10:00:00;0,0004335;0;4,9;87;1015,6;0;0;0;Aucune pluie;0,04
Paris 6ème - Saint Germain des Prés;000CT;10/01/2026 11:00;11:00:00;0,000141646;0;5,4;82;1020,2;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;10/01/2026 11:00;11:00:00;0,000143409;0;5,4;86;1014,8;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;10/01/2026 12:00;12:00:00;0,000120471;0;5,8;80;1020,1;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;10/01/2026 12:00;12:00:00;0,000115783;0;5,8;84;1014,8;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;10/01/2026 13:00;13:00:00;6,13E-05;0;5,9;77;1019,6;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;10/01/2026 13:00;13:00:00;0,000147463;0;6,1;81;1014,5;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;10/01/2026 14:00;14:00:00;7,69E-05;0;6,5;72;1020,1;4,8;0;0;Aucune pluie;0,01
Paris 20ème - Porte de Vincennes;000EW;10/01/2026 14:00;14:00:00;1,91E-05;0;6,1;75;1018;0,8;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;10/01/2026 14:00;14:00:00;0,000102635;0;6,2;77;1014,6;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;10/01/2026 15:00;15:00:00;2,57E-05;0;6,7;68;1020,8;3,2;0;0;Aucune pluie;0
